"","TCF4","PTEN","MECP2","baseMean","Chr","Start","End","Strand","Length","Symbol","EntrezID","zscore","pvalue","padj"
"ENSMUSG00000055835",0.776900372129831,-0.203767383852137,-0.869487356523425,479.893958965364,"chr8",111643401,111671011,"+",2040,"Zfp1",22640,0.35606251741585,0.81590015740949,0.955453144092391
"ENSMUSG00000024791",0.192850505510427,1.41550562468322,0.240119199353013,24.2295676326797,"chr19",6084983,6091777,"+",2129,"Cdca5",67849,0.355739243034714,0.816246458286485,0.955782572219801
"ENSMUSG00000024826",0.590380370104127,-0.974714785535346,0.283016963342874,1114.07729400752,"chr19",5896516,5913010,"-",6501,"Dpf2",19708,0.355669343129023,0.816317517427479,0.955782572219801
"ENSMUSG00000051503",0.435643621377127,0.745834780569165,-0.666424107796763,1.49795171021102,"chr5",112353801,112356033,"-",2233,"Gm6583",625424,0.355629003812113,0.81636563975714,0.955782572219801
"ENSMUSG00000055555",-0.128990469956921,0.417054805098361,-1.30155030853255,6.06096580962757,"chrX",53724826,53738441,"+",1427,"4930502E18Rik",75013,0.355569935845999,0.81642770407016,0.955783361506002
"ENSMUSG00000048200",-0.535471206900045,1.28027314304388,-0.0307345419715945,37.4593429311031,"chr7",141461094,141466613,"+",2764,"Cracr2b",213573,0.355355028433461,0.816664268045874,0.955988420241068
"ENSMUSG00000019792",-1.19266082992166,-0.403634136028948,0.249064271971874,197.420486511023,"chr10",30534225,30600749,"-",2359,"Trmt11",73681,0.355139550922035,0.816914324263548,0.956079797437285
"ENSMUSG00000053333",0.454222241286638,-1.37629516370818,-0.014255615528057,946.129598145405,"chr1",86703808,87050095,"+",8901,"Dis3l2",208718,0.35502673333088,0.817039352372386,0.956079797437285
"ENSMUSG00000025340",-0.212860948236687,-0.903408561475491,0.728429419177491,1011.29687251716,"chr5",130171798,130214342,"+",4168,"Rabgef1",56715,0.355012474389422,0.817051945131549,0.956079797437285
"ENSMUSG00000037938",-0.302726447652688,1.24597797722121,-0.2956454224416,206.977323585039,"chr2",129129700,129134134,"+",1727,"Chchd5",66170,0.354945293609149,0.81713109961772,0.956079797437285
"ENSMUSG00000073725",0.130026390573732,1.06202808062042,0.652022506288753,4233.29372446706,"chr1",24678630,24766301,"+",5960,"Lmbrd1",68421,0.354892779785382,0.817180121430178,0.956079797437285
"ENSMUSG00000054405",0.181660706067766,-0.0294788174331725,-1.6328108428837,2663.94791229941,"chr4",132535550,132553742,"+",2555,"Dnajc8",68598,0.354868413468159,0.817199460310322,0.956079797437285
"ENSMUSG00000028073",0.683935710315959,0.274093649666654,-0.885731033390054,100.130164110415,"chr3",87747890,87824306,"-",6781,"Pear1",73182,0.35483185314496,0.817239487294805,0.956079797437285
"ENSMUSG00000036450",-1.00747337378504,-0.830826573176753,0.00535270466508319,1052.08224419105,"chr19",44562850,44576274,"+",6606,"Hif1an",319594,0.354811118236315,0.817261524623342,0.956079797437285
"ENSMUSG00000038522",-0.910613482512019,0.71714364314499,-0.215659096888484,10.5300827634893,"chr10",40001575,40025268,"-",2729,"Mfsd4b1",215929,0.354765617438388,0.817306049021812,0.956079797437285
"ENSMUSG00000003363",0.0682841605797219,-0.471095170464614,-1.3038185782392,12618.6683250897,"chr7",27532000,27553218,"-",2924,"Pld3",18807,0.354723603031536,0.817356420058466,0.956079797437285
"ENSMUSG00000008193",-0.879746053772813,-0.507292425686221,0.454964338247102,2.26299285397223,"chr7",44525993,44532071,"-",2868,"Spib",272382,0.354493607550229,0.817639307398246,0.956173421760331
"ENSMUSG00000020687",1.29144528629378,-0.157991538059868,0.392269978865435,2182.77695273291,"chr11",104502745,104550620,"-",6248,"Cdc27",217232,0.354436639535635,0.817699123004272,0.956173421760331
"ENSMUSG00000046593",1.13521549422241,0.63035069432654,0.0754908387557099,258.239087386291,"chr4",40472180,40477168,"+",4741,"Tmem215",320500,0.354311590102599,0.81781740499213,0.956173421760331
"ENSMUSG00000049164",-0.693698753843112,0.691592011038573,-0.455752635074397,421.693432999908,"chr19",40894705,40917947,"+",6840,"Zfp518a",72672,0.354308967518143,0.817821452664718,0.956173421760331
"ENSMUSG00000039004",-0.365546693940346,0.0100847778293876,-1.46482215612805,211.244098065708,"chr13",38345716,38499728,"+",2410,"Bmp6",12161,0.354195465832603,0.817941983359568,0.956173421760331
"ENSMUSG00000030145",-0.737767553657504,0.689490676072335,-0.413070130725271,353.605945504057,"chr6",118427319,118455528,"-",5039,"Zfp248",72720,0.35417135810202,0.817967168877895,0.956173421760331
"ENSMUSG00000030815",-0.728395172397762,0.316264875450583,0.795636614903838,668.108257689448,"chr7",127573340,127583307,"+",4000,"Phkg2",68961,0.354165257876248,0.817973914998876,0.956173421760331
"ENSMUSG00000054582",-0.967754066498121,0.320433107396176,-0.551626852135072,11.2970462767433,"chr2",164025450,164050538,"+",2724,"Pabpc1l",381404,0.354072374395635,0.818080503710367,0.956173421760331
"ENSMUSG00000075122",0.425694404652471,-1.28355133817094,-0.129657399870568,7.90463829530089,"chr16",38458933,38486933,"+",1701,"Cd80",12519,0.353897074816005,0.818280638632786,0.956173421760331
"ENSMUSG00000054676",0.978059458851416,0.137022513308913,0.723630842351374,724.192859692974,"chr7",38183217,38197568,"+",3949,"1600014C10Rik",72244,0.353860446140249,0.818323364065662,0.956173421760331
"ENSMUSG00000039634",0.198368260617535,-1.35591239972929,0.283894492835979,345.009421879268,"chr4",49521176,49531517,"+",3006,"Zfp189",230162,0.353756973169258,0.818433550708343,0.956173421760331
"ENSMUSG00000011837",0.105537339323414,1.70051648580174,-0.0319842932087248,734.664929808905,"chr8",4253080,4256220,"+",1769,"Snapc2",102209,0.353730600800287,0.818464582864853,0.956173421760331
"ENSMUSG00000053228",0.558489267376558,0.262220440806436,1.01700486870599,1.07979333548103,"chr7",17150282,17164253,"+",3261,"Ceacam3",384557,0.353668335220185,0.818535642005847,0.956173421760331
"ENSMUSG00000028159",-0.693537635991631,0.673480501709473,0.47065102098825,129.438425320158,"chr3",137931007,137981545,"-",4124,"Dapp1",26377,0.35365959448359,0.818545536316618,0.956173421760331
"ENSMUSG00000042063",-0.689301751915679,0.148554435268555,-0.999763828823992,720.531543639642,"chr12",116047724,116063360,"+",8753,"Zfp386",56220,0.353650136970198,0.818555880368788,0.956173421760331
"ENSMUSG00000029610",0.0358504097051027,1.46862513698123,0.332924552315777,620.116416740985,"chr5",143902704,143909847,"-",1654,"Aimp2",231872,0.353607813922637,0.818612098043625,0.956173421760331
"ENSMUSG00000030116",-0.89815942268123,-0.127355678607392,0.811726769111578,12.0444880473177,"chr6",122505845,122529290,"+",3589,"Mfap5",50530,0.353577362814002,0.818645378907128,0.956173421760331
"ENSMUSG00000038828",1.18442503794126,-0.198250596259224,-0.454560988832586,1214.87803651453,"chr5",30868012,30879180,"+",7580,"Tmem214",68796,0.353576352957727,0.818646728131325,0.956173421760331
"ENSMUSG00000025413",-1.03154913964473,-0.310643106423199,-0.494813462228725,1275.41630553659,"chr4",106662256,106678944,"-",3568,"Ttc4",72354,0.353531913395983,0.818692601753992,0.956173421760331
"ENSMUSG00000003849",-0.284689717985967,0.804908033974751,0.747360175318006,122.172195650975,"chr8",107388225,107403206,"-",1553,"Nqo1",18104,0.353522717934796,0.81870339554756,0.956173421760331
"ENSMUSG00000037855",-0.192560500277984,-0.951086586982695,-0.692975934946931,10718.6413839772,"chr10",67886103,67912662,"-",5205,"Zfp365",216049,0.353458265423809,0.818776703395548,0.956173421760331
"ENSMUSG00000032595",-0.563820100327527,0.471919140710377,-0.800152310946366,15.6685544494992,"chr9",107992497,107999684,"+",3084,"Cdhr4",69398,0.353317493913693,0.818933213402294,0.956173421760331
"ENSMUSG00000025035",-1.3933001535267,-0.0309506351554236,0.411480934742521,2070.21029392461,"chr19",46531109,46573085,"-",822,"Arl3",56350,0.353286734893052,0.818965145041601,0.956173421760331
"ENSMUSG00000061451",0.50840850241561,1.28525171558003,0.0418652358560813,4680.49051491616,"chr19",5070859,5085531,"-",4807,"Tmem151a",381199,0.353247038295234,0.819011468405667,0.956173421760331
"ENSMUSG00000001014",-0.166894386708276,0.904055531728673,-0.764229117436315,21.7296432675786,"chr9",21029373,21030531,"+",907,"Icam4",78369,0.353180370124196,0.819084776253654,0.956173421760331
"ENSMUSG00000039483",-0.689693519230312,0.325607843029409,-0.819875578573901,693.016048440394,"chr2",30823097,30830333,"-",5439,"Asb6",72323,0.353179966933629,0.819085225995053,0.956173421760331
"ENSMUSG00000010529",0.869378645198338,0.408804913682661,0.556945655196391,64.0578293070522,"chr12",111484611,111485823,"-",1213,"Gm266",212539,0.353170781915109,0.819094670564425,0.956173421760331
"ENSMUSG00000035165",0.970764700145898,0.108370446679757,-0.755152925038673,3.46608965884206,"chr7",100176502,100184869,"+",1779,"Kcne3",57442,0.35300890402073,0.819279064537891,0.956305119312374
"ENSMUSG00000048109",0.731175747806622,0.938412055018984,0.164466257837812,582.583855936461,"chr3",107325421,107333673,"-",7423,"Rbm15",229700,0.352963868544117,0.819330335057342,0.956305119312374
"ENSMUSG00000048379",-0.698623240132956,0.806295800063415,0.328631015584554,449.372500043058,"chr14",47276931,47296098,"+",6873,"Socs4",67296,0.352866872759257,0.81943782325163,0.956358880824935
"ENSMUSG00000000411",-0.346306343471698,-0.842731084653503,0.643544748000314,4.23931322228336,"chr4",129489014,129491022,"-",1280,"Tssk3",58864,0.352680604232726,0.819638857656847,0.956413516497677
"ENSMUSG00000020493",-0.129543342062012,0.574535703037981,-1.12834204434887,43.0911024026284,"chr11",87089153,87108708,"-",3824,"Prr11",270906,0.352649603087349,0.819672588261749,0.956413516497677
"ENSMUSG00000053929",-1.46125920084437,-0.2104578899211,-0.160463823076101,3005.43122678742,"chr15",76643395,76660117,"-",6210,"Cyhr1",54151,0.352603381270175,0.819715313694626,0.956413516497677
"ENSMUSG00000050332",1.06431830506158,-0.364649305489857,-0.403038981435203,567.726514699828,"chrX",95420318,95444872,"-",8496,"Amer1",72345,0.352569833013552,0.819753091972116,0.956413516497677
"ENSMUSG00000042275",0.106460674856065,1.26077562259325,-0.464495677341064,356.763361123453,"chr13",115088357,115090188,"-",1600,"Pelo",105083,0.35251698290949,0.819809309646953,0.956413516497677
"ENSMUSG00000027312",1.55994121936971,-0.205558009915943,-0.0658028440725307,6197.39235758971,"chr2",130906495,131030333,"+",13208,"Atrn",11990,0.352434248340289,0.819909601978862,0.956413516497677
"ENSMUSG00000032579",-1.25643395050906,-0.344821397493914,-0.229230713763773,226.902782282678,"chr9",107327084,107338350,"-",3646,"Hemk1",69536,0.352277206836297,0.820080503710367,0.956413516497677
"ENSMUSG00000056228",-0.0176965097638354,-1.01885851398291,-0.793883565864447,284.980794028736,"chr8",11513977,11550783,"-",7237,"Cars2",71941,0.3522680708157,0.820091297503935,0.956413516497677
"ENSMUSG00000050914",-0.7673714637701,-0.231007819819077,-0.832038026724618,69.7860329211563,"chr8",45996902,46005707,"-",1539,"Ankrd37",654824,0.352263975613007,0.820098943107713,0.956413516497677
"ENSMUSG00000021482",-0.317328060623965,-0.918606028858157,-0.594482201914116,116.36098973277,"chr13",64291836,64312710,"-",972,"Aaed1",66129,0.352263779522231,0.820098943107713,0.956413516497677
"ENSMUSG00000027347",0.44574796157755,-0.799179990515482,0.584894636656385,12722.6836079322,"chr2",117279993,117343001,"-",5600,"Rasgrp1",19419,0.352149521394578,0.820233415785923,0.95649869300959
"ENSMUSG00000031860",0.295451790123655,1.07646182548449,0.456734237390087,179.865064918696,"chr8",69832491,69872292,"+",2217,"Pbx4",80720,0.351923443393852,0.820503710366539,0.95664652615851
"ENSMUSG00000046836",-1.5942226448284,0.0724192161297738,0.161976484757275,2276.91655542594,"chr1",183276352,183297269,"-",5010,"Brox",71678,0.351917764714634,0.820508657521925,0.95664652615851
"ENSMUSG00000035382",0.300910540948409,1.29243048651524,-0.23474534051812,477.186164925665,"chr9",45906569,45929692,"+",3784,"Pcsk7",18554,0.351815385552053,0.820631886665168,0.95664652615851
"ENSMUSG00000043924",-0.353415400722066,0.749140376901239,0.725462240419277,14.6866010732226,"chr4",135369576,135398227,"-",2227,"Ncmap",230822,0.351802231600124,0.820647627614122,0.95664652615851
"ENSMUSG00000028649",1.67657176028287,-0.037926212618498,-0.113430307222891,13796.092120216,"chr4",123349633,123684360,"-",26689,"Macf1",11426,0.35178496152969,0.820667416235665,0.95664652615851
"ENSMUSG00000023348",1.05948529440606,-0.746865669226992,-0.0209173533732191,118.860950445842,"chr5",137309654,137314404,"-",2429,"Trip6",22051,0.351657951568416,0.820805486845064,0.956735840734506
"ENSMUSG00000032034",1.06284871367601,-0.327385447107516,-0.436043501152238,49.9369211037005,"chr9",32314783,32344237,"-",4496,"Kcnj5",16521,0.351467299911205,0.82101731504385,0.956836697874846
"ENSMUSG00000050424",1.37250455433767,0.246261382766911,-0.207188585409516,17.9227797527893,"chrX",73033981,73037103,"-",3123,"Pnma5",385377,0.351405111700509,0.821083427029458,0.956836697874846
"ENSMUSG00000026656",0.610292807023041,-0.210810996136668,-1.00462294293667,73.3112443993853,"chr1",170958617,170976547,"-",5790,"Fcgr2b",14130,0.351361276108482,0.821131549359118,0.956836697874846
"ENSMUSG00000021532",-0.79033471844246,0.359431594678962,0.675932666314445,254.745952014827,"chr13",68582248,68592279,"+",2362,"Fastkd3",69577,0.351355932412174,0.8211378457387,0.956836697874846
"ENSMUSG00000024232",-0.078239545442965,-0.557278869717807,1.18780027043022,113.511067263313,"chr18",3507957,3516404,"+",5040,"Bambi",68010,0.350897844648144,0.821668540589161,0.957001960565712
"ENSMUSG00000015094",-0.41230129723763,-0.333158185596297,1.07777443677374,4629.69800224837,"chr2",25399351,25409494,"+",3906,"Npdc1",18146,0.350881531427047,0.821688778952103,0.957001960565712
"ENSMUSG00000059003",0.185293657649819,0.0145613525520924,1.62302852507283,7573.46527804935,"chr16",9567898,9995560,"-",17933,"Grin2a",14811,0.350814099930735,0.821767483696874,0.957001960565712
"ENSMUSG00000017291",0.956282518298716,-0.350173214921744,0.516297815501277,6927.49672246981,"chr11",77529162,77607815,"-",12421,"Taok1",216965,0.350789084006947,0.821798515853384,0.957001960565712
"ENSMUSG00000053838",0.254701686660369,-0.0204519941789879,1.5465429779427,3619.19916833117,"chr11",6105691,6200415,"-",6496,"Nudcd3",209586,0.350585685443221,0.822004947155386,0.957001960565712
"ENSMUSG00000071478",-0.873776952831726,0.402577410076867,-0.54507849122398,14.2220233192036,"chr13",23574470,23574932,"+",463,"Hist1h2ad",319165,0.350534916214757,0.822058016640432,0.957001960565712
"ENSMUSG00000030281",-0.351740762779664,1.20068374843547,-0.268872358995791,64.0318581003756,"chr6",113471427,113483140,"+",2671,"Il17rc",171095,0.350508746096833,0.822089948279739,0.957001960565712
"ENSMUSG00000090685",-0.397978645223136,-1.20110824548963,0.222058071446137,2.70890599568707,"chr6",29471437,29473465,"+",682,"Gm9047",668210,0.35047951137859,0.822121430177648,0.957001960565712
"ENSMUSG00000024087",-0.165308227510882,-0.216250024878297,-1.43899611141174,141.77047366988,"chr17",79706953,79715041,"-",5128,"Cyp1b1",13078,0.350365850671603,0.822259051045649,0.957001960565712
"ENSMUSG00000032344",0.611157136043485,0.818457192435567,-0.390600510117082,28.6547040373714,"chr9",78430526,78443237,"-",4126,"Mb21d1",214763,0.350300509015476,0.82233100966944,0.957001960565712
"ENSMUSG00000023932",-0.391294256900911,-1.06342075867996,0.365424775581557,1572.61619291555,"chr17",45391892,45433707,"-",2989,"Cdc5l",71702,0.350286066130125,0.822349898808185,0.957001960565712
"ENSMUSG00000037341",-0.621730142226569,-0.214283515272848,0.983962592165761,575.123068877058,"chrX",20105755,20291807,"-",3819,"Slc9a7",236727,0.350254592554305,0.822381830447493,0.957001960565712
"ENSMUSG00000027395",0.636270419331339,-0.639028479601389,-0.544598001530781,436.448287885769,"chr2",129100995,129126594,"+",5805,"Polr1b",20017,0.350239321793324,0.822395322689454,0.957001960565712
"ENSMUSG00000022109",-1.16887788870221,0.425359392830296,0.225487961826649,675.836306338383,"chr14",73510049,73518545,"+",1304,"Med4",67381,0.350206286368188,0.822426354845964,0.957001960565712
"ENSMUSG00000051062",-0.699718494545692,-0.591689319627023,-0.527871813037736,922.737779825052,"chr11",35797382,35798884,"-",1503,"Fbll1",237730,0.350120527500385,0.822530694850461,0.957001960565712
"ENSMUSG00000024529",-0.756276360802667,1.01310075315762,-0.049479422640588,79.0703172609281,"chr18",52516069,52529867,"-",4810,"Lox",16948,0.35003910367461,0.822617944681808,0.957001960565712
"ENSMUSG00000016619",1.09258302420067,0.17040822235021,0.555624695827633,1272.21563024616,"chr15",84923428,84942955,"+",4741,"Nup50",18141,0.349992801294926,0.822661569597481,0.957001960565712
"ENSMUSG00000057219",-0.187632707087235,0.78918563215484,-0.841564837145163,220.186054724393,"chr11",115475667,115490467,"+",3069,"Armc7",276905,0.349948005459019,0.822726782100292,0.957001960565712
"ENSMUSG00000020160",0.158925524750819,0.711525923244507,0.947495161498128,271.618331178685,"chr11",18879817,19018985,"-",10532,"Meis1",17268,0.349863988121138,0.822814031931639,0.957001960565712
"ENSMUSG00000015711",0.707695903609068,-0.95738455042923,-0.152535811188592,1318.70860123208,"chr3",95253674,95282076,"-",3618,"Prune",229589,0.349800413337396,0.822871598830672,0.957001960565712
"ENSMUSG00000020964",0.230203805702161,1.15111431078179,-0.436041019378173,5400.33092987145,"chr12",91806043,91849157,"-",8555,"Sel1l",20338,0.349750928768074,0.822926467281313,0.957001960565712
"ENSMUSG00000099517",1.01860597091531,-0.746163614887827,0.0524809465690868,43.9279011108059,"chr13",23535434,23535860,"+",427,"Hist1h3g",97908,0.349730028016699,0.822953451765235,0.957001960565712
